"SRR1039508","SRR1039509","SRR1039510","SRR1039511","SRR1039512","SRR1039513","SRR1039514","SRR1039515","SRR1039516","SRR1039517","SRR1039518","SRR1039519","SRR1039520","SRR1039521","SRR1039522","SRR1039523"
581.545,441.917,538.184,516.571,531.388,312.049,520.702,490.347,599.748,703.925,629.813,476.787,449.472,484.893,721.909,772.115
1,2,0,2,0,0,1,0,2,0,0,0,1,1,0,1
362.089,345.241,301.725,397.451,386.537,203.422,399.368,301.055,195.548,345.742,272.078,185.326,342.609,357.045,419.1,564.281
0,0,0,0,83.61,0,69.262,0,32.37,0,0,0,0,0,0,0
62.962,73.231,51.905,53.984,48.91,26.461,54.756,39.514,52.495,52.293,76.833,48.186,39.211,51,58.098,56.985
0,13.124,0,1.175,2.287,0,0,1.005,6.627,16.407,6.708,0,8.859,9.693,0,13.277
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,0,0,3.253,1.918,3.027,0,5.061,4.065,5.165,0,2.035,2.842,7.29,7.625
10,6,12,5,8,7,6,7,20,21,7,3,11,2,9,10
516.083,401.225,504.765,288.806,723.171,463.685,524.066,471.71,591.299,624.496,700.994,471.033,543.356,505.169,678.669,639.158
0,2.358,12,0,0,0,12,0,12,18,24,14,18.258,14.749,28,0
143.816,94.149,143.465,72.979,194.282,71.061,142.248,117.173,182.239,151.353,158.882,119.407,138.756,123.995,105.177,189.049
26.797,64.581,26.406,54,14.682,0,0,0,14.804,33.234,0,0,31.903,11.667,41.443,0
95.399,60.851,55.707,29.152,141.237,47.791,113.177,104.544,117.619,220.321,193.602,91.286,25.047,23.002,39.039,38.679
1125.026,1252.149,1250.135,1264.545,1577.805,1388.891,2499.471,1762.202,1447.501,2906.239,2756.382,1745.471,1264.635,2017.817,1460.41,2445.281
179.794,93.629,168.999,107.984,219.999,109.644,259.373,176.002,200,186.999,200.059,119.999,151.671,153.984,205.332,175.623
0,75.451,94.897,0,115.821,0,0,180.451,169.288,0,95.843,102.576,136.914,28.923,109.808,201.9
332.937,441.36,329.03,486.786,349.632,283,910.103,464,399.005,571.153,496.622,500.489,351.529,441.052,508.405,450.208
0,0,0,0,0,1.027,0,1.038,18.244,33.526,26.661,15.307,1.042,0,3.204,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,969.516,1163.91,936.795,1127.529,655.794,1767.113,864.966,1302.497,2374.105,1996.255,1544.329,923.005,977.043,1402.862,988.437
0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0
147.612,110.665,172.344,115.684,222.396,110.813,218.35,185.184,201.59,139.007,127.457,111.965,132.345,93.534,221.823,151.579
56.973,3.856,31.785,26.508,77.111,39.321,40.271,60.912,20.965,87.084,102.436,16.833,7.424,5.785,17.074,8.273
68,68,45.674,42.927,87,0,96.88,69.566,100.576,137.865,200,111.2,48.802,53.367,52.02,87.004
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
106.003,110.988,83.111,104.153,111.21,64.425,157.691,97.734,136.216,126.103,122.667,82.519,152.119,101.017,181.826,150.695
64.449,67.976,62.443,63.832,104.953,73.892,142.539,69.74,72.353,135.323,123.81,68.213,77.192,89.085,0,104.373
1329.537,1195.007,1386,1217.129,1337.832,1172.409,2843.506,1734.28,1938.216,1989.052,1899.135,2000.083,1127.256,1661.76,1602.636,1557.629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.323,4.176,4,1.725,6,1,0,0,1,0,4.519,1,0,0,0,0
383.6,395.722,384.009,457.42,449.308,352.735,940.394,417,427.015,473,421.707,338.229,385.7,543.085,517.008,619.058
367.905,416.314,331.109,387.684,397.053,280.708,648.377,387.737,397.509,687.031,480.327,331.597,339.839,413.682,410.322,560.533
663.303,481.223,522.113,469.024,856.596,511.585,1254.256,482.593,588.085,1010.6,898.558,640.391,660.738,675.503,553.369,661.132
691.147,784.133,716.741,784.186,934.762,747.722,1848.76,1006.416,1008.843,1304.42,1166.398,812.172,698.51,852.215,1023.158,1137.366
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43.169,43.415,40.388,34.492,62.057,27.917,99.836,35.821,45.464,54.392,62.869,32.567,39.907,55.139,67.664,61.235
678.645,922.131,662.557,867.369,830.339,670.679,1449.678,884.448,1068.093,1775.881,1447.753,979.221,730.053,869.367,889.997,866.313
109.911,122.402,98.439,135.621,150.831,157.47,213.08,123.21,141.04,217.654,200.917,131.933,137.095,205.244,194.247,243.306
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478.542,542.761,277.717,525.748,427.587,341.549,897.216,387.244,507.751,646.085,581.983,515.397,299.167,517.041,474.088,533.17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,6,0,2,0,9,9,0
346.358,348.905,343.037,389.997,510.75,360.378,801.002,475.543,452.43,525.843,440.298,385.634,482.957,514.926,610.723,716.983
348.525,325,308.109,307.999,379.973,255.684,618.959,352.16,392.956,556.001,490.093,335,277.202,338.085,386.903,410.276
179.952,208.366,233.171,157.728,230.839,211.322,518.364,296.03,130.083,288.259,272.629,61.587,145.717,226.758,362.838,553.86
34.854,27.728,34.651,13.101,39.199,16.992,30.69,20.037,49.177,34.879,38.441,20.005,9.642,23.874,31.338,24.159
146.609,214.373,52.191,144.563,98.483,120.639,270.022,136.815,105.319,82.479,39.798,136.138,47.437,161.098,132.302,169.212
191.709,128.51,174.98,137.085,234.905,129.519,256.491,177.898,303.148,363.931,275.541,173.577,208.388,258.045,219.345,317.904
1925.615,1862.379,2031.976,1769.233,1977.065,1223.116,2892.885,1759.249,2086.713,2708.766,2757.587,1993.814,1465.862,1668.413,2071.216,2112.091
45.05,0,0,0,28.866,0,0,0,13.312,31.125,116.223,32.605,36.828,0,93.629,0
502.327,354.082,430.524,341.458,449.473,332.765,653.447,385.506,379.453,805.489,528.225,560.795,354.612,318.804,595.178,474.744
666.557,680.795,644.001,755.838,622,544,999.534,556.656,544.481,1343,1091.809,562.154,563.445,799,727.208,901.14
74.854,76.761,168.254,67.436,88.252,61.747,128.252,120.224,116.444,115.687,158.287,105.5,87.649,105.049,218.624,104.194
478,754,408,660.387,524.223,527.158,1229.233,446.001,537.042,768.201,768.148,408,305.956,797.253,444.004,864.856
404.888,376.42,286.554,426.993,430.153,321.752,567.973,330.102,381.576,569.926,532.426,342.999,308.117,404.612,339.76,526.945
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1198.571,993.131,1162.588,1096.003,1423.631,866,2141.739,1286.498,1359.032,1990.042,1799.621,1253.444,984.046,1119.861,1508.319,1445.78
3408.319,2221.188,3433.602,2109.463,3745.341,966.348,2494.217,3219.836,3320.134,2664.576,2596.081,2608.412,2666.259,2238.702,3486.32,3069.313
92.839,111.771,90.256,116.102,109.049,89.677,210.066,104.42,128.493,150.745,101.316,112.645,102.252,103.49,141.433,122.617
74.043,112,63.035,119.243,75.027,50,132.005,74.003,87,145,127,86,97,130,148,153
1,0,1,1,4,0,1,1,2,2,1,0,1,0,0,0
39.315,42,37.1,39,3.335,17,39.775,25.523,67,96.782,67.032,48,37.413,59,50,62
0,0,0,0,0,0,1,0,1,4,2,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897.178,1412.45,1040.195,1531.193,966.283,1577.895,2889.414,1227.047,1084.938,2062.865,2127.6,1130.006,716.294,1614.812,1163.165,1703.549
783.387,976.312,807.039,864.1,1093.477,783.493,1690.851,971.332,1168.161,1474.355,1330.508,890.435,822.628,1147.96,997.104,1463.254
125.455,75.734,139.037,128.549,283.43,106.621,302.279,162.129,177.827,228.594,230.772,169,187.993,130.833,184.239,188.949
160.813,234.514,113.528,225.273,165.23,183.687,402.77,158.356,181.823,320.245,323.735,197.539,134.833,275.76,210.584,258.622
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,2,2,3.002,1,0,0,2,4,3,4,0,1,5,1
567.623,631.1,552.622,684.255,328.426,569.298,1321.15,551.045,484.652,1269.003,1090.378,463.058,564.634,954.23,735.426,888.941
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
386.666,393.107,336.499,328.837,400.533,358,688.561,448.943,474.847,636.283,554.939,450.394,287.296,346.266,457.827,389.213
0,3.832,0,4.255,0,0,0,0,0,0,0,0,3.69,2.264,1.269,4.761
2.048,4,4.171,8.2,10,2.053,10.105,4.131,17,7,4.037,6,6,9,8.14,7
908.773,829.287,946.35,905.407,1051.12,653,1813.978,996.13,809.318,981.237,851.539,737.83,945.633,998.575,1378.131,1222.346
28.723,0,53.597,33.553,12.271,25.223,0,46.35,0,0,17.871,21.372,14.951,9.779,36.916,36.31
793.774,754.11,615.368,1017.837,1067.73,618.999,2159.911,1121.516,829.58,2807.83,1837.257,1098.19,814.046,1555.788,1327.589,1579.365
901.973,700.686,516.493,659.453,606.105,604.84,1001.299,636.798,862.459,1320.114,692.536,816.28,699.845,567.194,1026.379,1024.155
5.175,0,19.827,5,80.116,48.175,8.529,27.853,15.034,0,19.063,11.951,26.147,7.599,13.331,28.101
12954.1,20075.644,12822.392,21503.43,12741.14,17886.128,61611.61,16872.311,14745.063,31767.309,30065.092,15966.622,10611.284,30695.494,11472.044,29642.764
2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
135,68.712,81.089,106.124,156.64,56.498,268.894,98.842,310.516,596.195,659.395,275.365,102.753,139.61,182.331,205.935
505.177,206.235,687.646,212.743,302.716,92.622,421.86,331.755,428.535,156.239,310.089,321.039,369.754,160.737,719.569,220.522
445.185,311.666,434.999,432.375,457.951,265.057,601.716,453.906,540.642,471.5,464.001,438.946,409.889,335.411,441.858,524.191
602.478,571.368,561.448,591.752,657.88,385.452,987.846,561.724,917.446,978.509,783.104,680.157,672.735,600.115,845.463,870.461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.175,148.01,39.904,195.707,171.669,87.682,304.853,193.517,111.732,342.713,212.249,161.813,113.499,181.646,47.449,316.799
2041.966,2141.819,1896.595,2094.146,2335.066,1650.694,3715.8,2079.644,2286.685,3437.755,3091.723,1984.854,1798.615,2420.154,2517.148,3119.859
219.666,46.269,227.268,1.729,355.138,38.271,114.85,290.305,16.08,97.638,10.765,268.025,215.073,2.445,323.622,52.259
265.591,184.634,214.725,192.102,431.445,253.011,585.074,314.621,310.305,273.422,316.486,279,175,194.793,233.022,263.505
0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0
1713.399,1996.091,1267.918,2174.951,1633.169,1344.602,3380.27,1428.902,1766.346,4264.328,3408.365,1320.512,1498.8,2880.353,2210.72,3287.894
1074.957,1188.63,1051.97,1002.926,845.183,683.012,1983.627,1140.853,1346.568,2270.847,1282.87,1117.611,687.347,820.013,899.204,1057.852
1,1,2,0,1,0,1,1,0,0,0,0,2,0,0,0
343.679,285.838,246.364,275.706,322.448,186.39,382.245,204.861,322.055,457.679,478.688,270.546,297.069,268.142,293.244,340.358
68,0,0,77.79,86.302,63.821,137.019,66,89,147,137.877,73,62.38,21.662,41.632,61.05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374.999,1969.333,2513.527,2153.11,3062.845,1512.975,3873.653,2869.127,3982.262,3886.859,3686.745,3337.638,2228.974,2060.156,2966.337,2699.747
3323.746,2735.043,3377.949,2551.636,3873.95,1861.367,4279.586,3149.986,3975.498,4413.342,3797.015,3543.534,3246.2,2305.436,4158.524,2650.103
329.407,277.127,230.665,212.372,472.01,200.509,744.754,538.966,238.91,297.237,194.635,247.004,246.235,295.352,437.29,316.064
1449.999,996.463,1463.841,1127.239,1711.444,959.435,2538.508,1633.795,1712.539,1964.224,1768.444,1541.772,1363.082,1288.049,1712.289,1511.501
3.895,1.19,2.386,2.958,3.297,1,6.392,5.573,5.794,6.095,2.436,1.369,3.809,1.402,7.863,7.661
1592.98,1535.534,1424.619,1688.719,1519.519,803.159,1783.172,1341.983,1784.638,1312.018,1193.619,1711.23,1286.803,1382.895,1762.82,2045.672
4787.776,2981.045,4971.542,3226.091,7570.348,7537.802,11913.262,5985.872,7593.621,11409.047,10008.334,5838.675,6277.151,7400.575,7182.98,11016.589
437.81,415.747,546.983,424.747,645.402,266.319,716.701,380.812,661.8,1011.811,951.11,800.775,430.497,669.827,728.71,384.406
124.783,108.592,177.303,94.417,268.7,118.013,163.096,178.855,266.71,108.294,90.318,110.219,269.862,161.696,406.986,157.219
807.812,635.247,723.153,601.832,810.087,528.893,1052.444,719.27,1012.547,1302.762,1354.27,889.547,715.129,745.579,972.121,989.407
500.421,359.371,500.442,418.085,447.699,399.707,540.729,428.243,453.328,589.487,508.234,181.182,549.824,696.68,679.421,893.136
53.456,44.496,32.737,55.54,46.329,23.749,168.281,77.84,129.886,71.924,76.1,115.226,27.588,39.131,34.126,68.42
1576.444,763.968,1323.396,1098.973,1408.516,278.739,1686.927,1472.452,1295.714,1057.801,727.107,903.142,1208.411,963.392,1618.731,1295.38
446.334,591.394,493.444,678.977,437.031,547.507,1269.005,495.987,527.017,529.756,521.053,320.815,456.088,762.27,704.153,950.947
2775.503,3297.338,2579.368,3224.071,4665.387,3838.132,7565.544,3686.986,4454.64,6827.765,6487.095,3804.086,2340.24,4249.963,3173.786,5750.986
71.113,88.62,83.936,71.683,107.538,111.528,203.519,55.344,56,104.215,103.144,25.474,87,122,115.39,200
1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1.61
4,0,5,1,3,2,2,3,3,2,6,4,6,5,8,2
110,201.076,99,139.585,83.971,128.951,207.902,87.845,110,313.286,245,94,96,236.273,132.034,311.188
1,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.965,74.951,94.305,93.396,85.186,68.219,109.187,69.582,121.146,175.153,129.71,91.001,62.722,113.757,137.976,116.561
151.563,127.657,140.084,119.324,212.443,108.008,347.267,208.078,221.608,267.319,273.823,220.967,136.579,124.916,235.312,223.983
1,0,9,0,11,1,4,3,5,4,1,5,8,4,2,9
223,157,168.623,77.422,263.729,84.022,313.622,232.283,215.833,257.147,240.018,190.744,161.581,193.515,253.955,221.842
27.649,23,40,0,50.043,18,36,41.898,21,12,11,17,10,11,14,0
0,2,3,0,2,0,0,0,0,0,1,1,0,0,1,1
314.841,277.48,328.454,280.961,307.665,248.853,545.076,320.552,288.476,447.126,384.243,222.355,299.567,403.495,386.745,452.198
0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.372,52.225,29.944,36.601,5.884,27.061,42.089,16.883,54.058,0,100,6.369,0,59,55,74.362
488.217,416.778,445.072,497.859,554.092,354.174,806.004,464.711,617.7,691.309,673.606,446.829,398.795,434.718,500.327,602.918
1900.573,2132.518,1840.447,2017.996,2072.139,1344.581,3107.769,1753.246,2061.296,2991.48,2599.631,1876.854,1750.179,2185.132,2293.057,2452.577
77.341,59.267,5.867,15.339,0,0,0,51.633,100.476,114.305,164.549,82.491,92.234,0,0,22.594
59.364,118.558,309.439,32.482,349.903,0,470.39,482.887,423.265,304.08,309.702,8.712,238.217,125.641,452.192,203.023
49.553,38.039,53.534,1,44.078,3.025,10.069,18.696,30.87,2.086,21.619,3.08,1.802,33.477,5.184,41.015
2190.457,1031.079,2429.788,1201.962,2289.988,963.516,3141.735,2849.594,2080.077,1345.678,1538.369,2079.587,2548.694,1283.527,3313.901,2095.533
42.332,47.04,50.401,34.545,101.314,52.801,134.562,97.951,112.815,86.093,76.459,100.529,76.052,51.107,84.041,66.178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.271,178.864,166.514,214.634,233.732,166.126,277.753,183.417,296.257,242.325,248.365,185.445,305.003,178.543,258.878,297.975
6,2,4,5,7,1,3.004,0,6,2.003,4.009,2,0,3.009,3.008,5
40.626,21.061,77.227,26.426,16.615,6,24.185,27.947,32.68,9.164,17.778,23.656,13.792,4,36.007,13.672
0,0,0,0,0,0,0,1.033,0,2,0,0,0,1.037,2,0
148.203,209.675,155.247,155.065,241.144,148.004,301.059,177.475,305.799,316.63,378.592,126.049,201.811,253.996,194.708,244.687
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,4.059,4.052,0,6.022,0,0,0,0,0,0,0,1.793,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,7,2,1,6,7,11,9,2,4,1,1,4,1,6,4
0,2.306,0,0,0,1.079,0,0,0,2.226,0,3.365,1.09,0,0,4.429
646.44,374.771,735.994,358.61,944.799,591.169,1255.943,894.481,769.665,945.083,760.321,980.37,883.282,827.02,1027.637,780.639
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
170.303,227.411,82.795,264.786,144.027,157.205,469.801,9.836,242.745,700.04,540.305,232.417,81.445,89.74,124.891,181.585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,15,0,10,3,1,11,6,12,9,5,8.999,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,2.973,0,2,0,0,5,0,0,0,0,0,1,0,3
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.253,12.587,39.245,26.928,0,4.917,2.599,0,123.077,92.254,31.511,98.069,28.442,8.613,8.331,0
17,8,26,11,22.016,11,28,24.018,26,14,16,27,27,11,36,13
0,0,0,1,12,4,7,4,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.478,227.999,43,28.215,392.474,30.674,67.496,38.292,157.966,23.422,346,36.634,1010.823,46.075,129.234,138.514
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
986.813,927.586,976.082,939.501,951.949,602.661,1458.552,854.295,1171.287,1751.822,1499.718,1176.195,851.523,880.366,1229.069,1021.133
326.981,0,349.965,68.702,398.999,6.712,168.745,410.186,424.535,120,130,386.054,391.013,72.602,557.135,6.36
321.604,176.972,282.897,314.316,364.849,202.736,608.604,283.86,175.19,751.824,447.927,322.354,296.298,174.812,674.082,509.082
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
860,433.002,1299.308,424.017,873.657,211,1231.972,1536.562,2951.173,1533.716,1271.021,2677.354,745,276.14,1233.606,340.001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,23,394,26,471.047,61,164.894,523.004,616.007,81.012,77,310.001,606.167,76,733.053,123.017
0,0,0,0,0,0,0,0,51,0,0,57,0,0,0,0
0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0
9.016,8,0,5,22.567,0,17,8.199,6,8.373,20,2.105,9.848,0,5.104,6.349
0,0,82.313,0,253.981,0,0,210.392,219.509,125.218,60.588,166.585,0,0,97.034,0
706.302,2102.695,665.449,2610.99,719.707,1812.135,3842.371,834.955,689.02,1623.613,1466.612,844.694,414.703,2514.449,783.981,3145.224
583.843,450.553,540.644,387.283,652.636,525.324,987.823,477.596,727.958,834.709,751.053,527.076,539.059,610.051,645.831,945.309
100.999,102,52.497,64.585,141,139.02,212.014,82.375,196,223.032,206.422,120,94,139.917,163.121,181.38
1615.018,2312.016,1673.321,2674.241,1500.969,2009.635,4331.27,1412.045,1554.769,1388,1305.293,1043.44,946.25,2877.059,1119.253,3958.081
0,2,3,0,2,0,2,0,2,1,0,2,0,0,3,1.678
1070.839,351.26,1081.097,550.064,1695.072,614.738,1561.254,1417.247,1360.942,1036.755,958.059,1307.039,1396.905,916.374,2447.607,1292.819
0,1,1,2,1,2,0,0,0,3,3,1,0,2,0,2
0,0,0,0,0,0,0,1,4.643,33,14,0,0,0,1,1
104.597,190.971,95.227,51.13,205.27,78.092,272.78,198.191,100.788,153.69,148.383,90.742,143.635,157.256,111.988,241.818
1213.593,898,1071.261,847.107,1371.017,614.184,1524.814,1138.969,1332.238,1628.301,1328.106,979.391,1312.431,910.244,1556.474,1215.995
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
148.954,188.349,219.463,117.054,213.34,120.024,269.783,211.119,232.318,165.099,133.908,107.787,211.215,169.442,313.107,230.583
231.996,228.229,188.39,205.595,235.144,139,276.559,178,300,406.546,330.051,217.858,193.004,221.232,203.18,301.186
879.932,642.616,789.533,563.895,861.327,348.751,690.161,600.001,1040.512,1707.634,1605.94,835.88,922.986,721.321,1234.14,1050.221
4,6,6,2,6,2,12,5,10,10,6,4,8,5,10,10
68.614,0,60.566,42.5,52.808,2.582,17.75,12.071,95.177,87.651,16.353,0,84.913,22.184,81.234,89.943
507.208,397.144,425.998,469.531,363.01,384.631,925.683,524.603,303.843,262.936,543.462,260.358,327.041,492.911,336.827,316.742
778,494.04,674.419,428,1722.908,687.119,1518.059,1417.255,1664.212,1718.749,1527.004,1245.002,1037.84,840.85,1284.607,910.047
451.498,405.846,480.05,317.045,434.328,355.86,690.277,447.552,378.242,509.156,509.914,405.249,321.355,330.89,473.749,361.842
850,1167,921.115,1340.029,869.161,812.472,1863.335,848.843,962.072,1010,886,665.59,641.2,1113.458,784.001,1569.937
23,11.064,19.029,6.618,18.04,0,17.672,12.029,14.02,7.2,11.029,9.04,15.096,7.003,16.926,11.095
175.541,221.8,181.73,191.7,188.48,125.633,423.859,174.701,215.427,255.281,234.713,177.328,184.253,204.872,264.946,309.981
0,0,0.5,0,0.5,0,1,0.5,0.5,0,1.5,0,0.5,1,1,0
0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0
1.251,0,0,0,0,0,0,0,0,1.501,2.65,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
925.061,769.03,713.044,759.369,1175.525,701.324,1278.739,926.038,1191.008,2037.674,1798.27,966.005,740.263,870,950.054,1098.017
0,0,6.129,0,0,0,5,7,6.143,9,0,0,16,0,15,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
16.355,0,0,0,56.626,0,0,0,30.388,4.702,0,3.927,0,28.862,14.899,5.58
819.5,491.582,579.141,418.1,624.233,392.871,753.082,828.397,669.344,567.749,805.654,831.841,843.656,691.499,882.666,869.07
166.048,148.942,321.766,184.297,215.524,91.819,381.16,207.54,87.558,326.997,137.686,125.928,91.158,142.053,266.384,197.788
190.877,245.65,225.943,233.358,292.791,269.661,660.745,339.323,156.431,442.195,463.079,171.285,178.505,291.537,140.564,276.682
15.473,11,14,14,17.262,8.205,27.87,18.659,6.076,22.295,7.007,5.131,9,5,6.004,11.711
20.073,32.386,40.47,27.953,44.696,20.764,47.581,19.044,4.534,74.679,59.262,19.104,21.052,22.906,51.941,24.324
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4901.944,3831.592,5999.88,4167.151,5936.535,3012.612,7575.015,5937.277,6314.044,5528.293,4965.155,4190.943,3569.99,3445.789,4626.843,5365.344
10.667,8.367,3.079,20.205,12.94,7.521,13.481,3.442,9.912,10.399,15.457,10.069,4.198,15.96,12.349,33.577
299.324,289.688,227.053,274.038,293.591,179.019,365.08,214.181,309.116,401.517,315.98,245.054,249.042,213.055,279.808,277.367
7,2,5,1,5,0,2,4,6,1,2,1,4,8,12,3.001
845.126,904.979,818.456,937.01,1582.43,966.174,2033.428,1211.554,1447.423,2014.774,1822.271,1304.999,1335.852,1880.381,1910.067,1901.684
17537.832,13274.005,16232.543,14096.31,24943.165,11714.962,31091.216,22011.297,12148.909,14455.433,11588.126,9330.998,17290.965,17719.783,24184.327,22905.066
0,0,0,0,8,8,0,3.571,2,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,9,1.593,0,3,0,3,1,9,9,1.353,0,0,0,12
0,1.179,0,1.168,1.208,1,2.396,1.179,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695.544,514.043,473.941,518.304,930.711,880.1,1514.463,617.62,767.227,1464.566,1035.382,816.612,687.215,841.26,729.138,944.986
0,0,0,0,0,0,1,0,0,2,7,0,0,0,0,0
27,27,22,17,15,6,5,10,6,6,7,6,10,9,10,15
1162.948,1115.127,1235.171,1170.218,1122.859,773.649,1722.764,982.89,1360.46,1659.003,1365.459,1090.477,911.835,916.1,1341.369,1096.662
667.176,690.494,712.026,602.867,794.574,628.155,1270.694,715.822,698.949,918.175,908.686,634.698,609.706,807.031,876.447,1003.037
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42.452,46.174,0,0,46.975,0,17.096,45.583,0,0,38.813,41.814,1.824,0,66.67
295.934,266.208,198.853,255.208,277.18,137.361,349.382,171.504,246.865,464.067,393.557,247.033,204.417,261.26,294.291,312.649
279,150.056,261.132,185,339.027,153.006,336.043,222.011,412.005,366.143,297,223,230.011,180,303,237
119,64,90,87,117,61,157,93,149,108,114,95,104.09,59,118,122
144.992,1.221,99.063,3.29,172.021,53.611,268.221,3.201,57.073,101.956,56.474,125.544,405.254,45.401,14.583,159.806
399.865,418.862,443.27,427.269,524.072,341.902,791.471,496.585,585.373,691.413,623.776,463.124,424.586,455.045,542.916,518.165
2607.207,1666.888,2710.164,2200.201,5139.26,1251.369,4305.744,3000.525,3351.378,2738.082,2478.269,2873.947,2908.75,2217.249,4162.996,3036.987
924.379,865.615,1035.138,859.471,1048.154,772.397,1529.459,1048.284,1081.098,1092.891,1239.25,788.459,778.635,949.42,1177.849,1139.245
1793.832,1624.401,2100.648,1538.467,1491.103,1072.325,2869.232,1940.926,2030.423,1844.742,1727.877,1443.739,1140.826,1192.357,2054.992,1442.372
237.928,140.008,161.446,159.275,315.598,161.965,260.99,186.461,218.903,254.681,255.974,273.12,243.302,212.303,326.414,293.948
155.584,145.839,164.639,171.19,172.282,137.786,294.83,172.343,163.984,272.981,194.223,187.817,148.684,207.812,260.678,259.424
32.158,223,303.485,205.772,468.515,277.92,646.48,0,534.993,0,413.268,69.214,510.693,439.725,173.843,642.483
102.043,99.515,68.628,77.316,119.935,64.025,135.851,116.213,158.699,153.743,155.964,127.686,117.233,130.086,116.826,192.958
465.68,371.581,421.933,366.413,550.366,205.669,559.738,283.326,503.779,605.756,527.27,464.887,583.862,526.602,660.656,608.964
